transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00459,B03,Hyderabad B03,Hyderabad,08-05-2025,3280.26,FAILED,TRANSFER,8916,Account blocked,State Bank of India (SBI),60145
TXN00534,B03,Chennai B03,Chennai,02-05-2025,784.99,FAILED,TRANSFER,7516,Invalid account,State Bank of India (SBI),84479
TXN00536,B02,Chennai B02,Chennai,04-05-2025,4335.9,FAILED,WITHDRAWAL,1793,Insufficient funds,State Bank of India (SBI),35014
TXN00603,B03,Chennai B03,Chennai,02-05-2025,3127.95,FAILED,DEPOSIT,3615,Insufficient funds,State Bank of India (SBI),16741
TXN00699,B04,Chennai B04,Chennai,07-05-2025,4772.51,FAILED,TRANSFER,2229,Insufficient funds,State Bank of India (SBI),74769
TXN00547,B02,Chennai B02,Chennai,03-05-2025,3867.21,FAILED,WITHDRAWAL,8248,Invalid account,State Bank of India (SBI),27284
TXN00475,B04,Hyderabad B04,Hyderabad,07-05-2025,2101.15,FAILED,WITHDRAWAL,8075,Invalid account,State Bank of India (SBI),11026
TXN00474,B05,Chennai B05,Chennai,04-05-2025,2285.16,FAILED,WITHDRAWAL,1485,Timeout error,State Bank of India (SBI),53147
TXN00483,B02,Chennai B02,Chennai,03-05-2025,2213.29,FAILED,DEPOSIT,5405,Timeout error,State Bank of India (SBI),39930
TXN00582,B05,Chennai B05,Chennai,08-05-2025,2457.42,FAILED,DEPOSIT,4879,Timeout error,State Bank of India (SBI),74308
TXN00663,B03,Chennai B03,Chennai,03-05-2025,4851.61,FAILED,TRANSFER,5511,Account blocked,State Bank of India (SBI),2009
TXN00525,B02,Kadapa B02,Kadapa,02-05-2025,3819.26,FAILED,TRANSFER,6744,Transaction limit exceeded,State Bank of India (SBI),16475
TXN00670,B04,Hyderabad B04,Hyderabad,05-05-2025,3815.29,FAILED,TRANSFER,4111,Timeout error,State Bank of India (SBI),68201
TXN00589,B04,Hyderabad B04,Hyderabad,04-05-2025,720.28,FAILED,WITHDRAWAL,5262,Invalid account,State Bank of India (SBI),79144
TXN00661,B02,Chennai B02,Chennai,06-05-2025,3432.14,FAILED,TRANSFER,1328,Insufficient funds,State Bank of India (SBI),24319
TXN00513,B05,Chennai B05,Chennai,08-05-2025,3524.5,FAILED,WITHDRAWAL,2931,Invalid account,State Bank of India (SBI),11473
TXN00565,B02,Hyderabad B02,Hyderabad,03-05-2025,4015.06,FAILED,WITHDRAWAL,2934,Insufficient funds,State Bank of India (SBI),42946
TXN00486,B05,Chennai B05,Chennai,07-05-2025,2560.38,FAILED,DEPOSIT,5991,Insufficient funds,State Bank of India (SBI),18262
TXN00494,B04,Chennai B04,Chennai,02-05-2025,2196.46,FAILED,WITHDRAWAL,8851,Transaction limit exceeded,State Bank of India (SBI),1007
TXN00666,B05,Chennai B05,Chennai,04-05-2025,1772.05,FAILED,TRANSFER,2771,Account blocked,State Bank of India (SBI),3054
TXN00507,B02,Hyderabad B02,Hyderabad,07-05-2025,3382.15,FAILED,WITHDRAWAL,7481,Insufficient funds,State Bank of India (SBI),92919
TXN00583,B03,Hyderabad B03,Hyderabad,02-05-2025,2268.29,FAILED,TRANSFER,6345,Timeout error,State Bank of India (SBI),61455
TXN00555,B02,Chennai B02,Chennai,02-05-2025,2619.57,FAILED,DEPOSIT,1273,Transaction limit exceeded,State Bank of India (SBI),10411
TXN00472,B02,Hyderabad B02,Hyderabad,02-05-2025,4948.15,FAILED,TRANSFER,2284,Transaction limit exceeded,State Bank of India (SBI),25198
TXN00642,B03,Hyderabad B03,Hyderabad,03-05-2025,4613.78,FAILED,DEPOSIT,2425,Account blocked,State Bank of India (SBI),12356
TXN00685,B03,Chennai B03,Chennai,06-05-2025,1080.19,FAILED,WITHDRAWAL,9246,Transaction limit exceeded,State Bank of India (SBI),85869
TXN00569,B05,Chennai B05,Chennai,08-05-2025,698.17,FAILED,DEPOSIT,5006,Insufficient funds,State Bank of India (SBI),60179
TXN00492,B02,Chennai B02,Chennai,05-05-2025,4089.58,FAILED,TRANSFER,2133,Account blocked,State Bank of India (SBI),64505
TXN00687,B05,Chennai B05,Chennai,04-05-2025,2858.53,FAILED,WITHDRAWAL,3192,Timeout error,State Bank of India (SBI),53607
TXN00553,B02,Kadapa B02,Kadapa,05-05-2025,3371.37,FAILED,DEPOSIT,9655,Insufficient funds,State Bank of India (SBI),37544
TXN00570,B03,Hyderabad B03,Hyderabad,05-05-2025,4641.02,FAILED,DEPOSIT,1579,Transaction limit exceeded,State Bank of India (SBI),47758
TXN00684,B02,Chennai B02,Chennai,08-05-2025,3545.37,FAILED,TRANSFER,5076,Invalid account,State Bank of India (SBI),53313
TXN00464,B04,Hyderabad B04,Hyderabad,04-05-2025,1594.44,FAILED,TRANSFER,4700,Timeout error,State Bank of India (SBI),65595
TXN00671,B02,Chennai B02,Chennai,03-05-2025,2905.86,FAILED,WITHDRAWAL,6873,Transaction limit exceeded,State Bank of India (SBI),60100
TXN00521,B02,Hyderabad B02,Hyderabad,04-05-2025,1799.02,FAILED,WITHDRAWAL,9115,Transaction limit exceeded,State Bank of India (SBI),87911
TXN00566,B04,Hyderabad B04,Hyderabad,06-05-2025,2857.34,FAILED,WITHDRAWAL,2262,Account blocked,State Bank of India (SBI),57820
TXN00700,B02,Hyderabad B02,Hyderabad,05-05-2025,4949.0,FAILED,WITHDRAWAL,5327,Account blocked,State Bank of India (SBI),69278
TXN00545,B03,Hyderabad B03,Hyderabad,07-05-2025,2222.24,FAILED,DEPOSIT,3340,Insufficient funds,State Bank of India (SBI),46759
TXN00593,B03,Chennai B03,Chennai,02-05-2025,837.44,FAILED,DEPOSIT,4239,Account blocked,State Bank of India (SBI),59722
TXN00679,B02,Hyderabad B02,Hyderabad,06-05-2025,4380.77,FAILED,DEPOSIT,2324,Account blocked,State Bank of India (SBI),11391
TXN00516,B05,Chennai B05,Chennai,03-05-2025,4636.22,FAILED,DEPOSIT,3733,Account blocked,State Bank of India (SBI),14694
TXN00672,B02,Hyderabad B02,Hyderabad,02-05-2025,3459.27,FAILED,TRANSFER,3967,Timeout error,State Bank of India (SBI),56814
TXN00468,B02,Kadapa B02,Kadapa,07-05-2025,4555.73,FAILED,TRANSFER,8790,Timeout error,State Bank of India (SBI),18284
TXN00604,B02,Kadapa B02,Kadapa,06-05-2025,2901.6,FAILED,TRANSFER,1916,Invalid account,State Bank of India (SBI),14000
TXN00489,B02,Hyderabad B02,Hyderabad,05-05-2025,4859.26,FAILED,WITHDRAWAL,9044,Transaction limit exceeded,State Bank of India (SBI),82742
TXN00508,B05,Chennai B05,Chennai,07-05-2025,2523.09,FAILED,WITHDRAWAL,7370,Insufficient funds,State Bank of India (SBI),93039
TXN00682,B04,Chennai B04,Chennai,03-05-2025,2432.34,FAILED,WITHDRAWAL,8821,Account blocked,State Bank of India (SBI),36397
TXN00662,B02,Hyderabad B02,Hyderabad,03-05-2025,1279.4,FAILED,DEPOSIT,4666,Timeout error,State Bank of India (SBI),98222
TXN00471,B02,Hyderabad B02,Hyderabad,04-05-2025,1582.12,FAILED,WITHDRAWAL,9856,Timeout error,State Bank of India (SBI),18786
TXN00628,B05,Chennai B05,Chennai,03-05-2025,4665.08,FAILED,TRANSFER,5346,Timeout error,State Bank of India (SBI),61225
TXN00564,B03,Hyderabad B03,Hyderabad,04-05-2025,2827.5,FAILED,TRANSFER,5247,Invalid account,State Bank of India (SBI),92551
TXN00673,B04,Kadapa B04,Kadapa,07-05-2025,3834.14,FAILED,TRANSFER,3999,Timeout error,State Bank of India (SBI),66543
TXN00481,B05,Kadapa B05,Kadapa,04-05-2025,4029.97,FAILED,WITHDRAWAL,1202,Timeout error,State Bank of India (SBI),27709
TXN00677,B01,Chennai B01,Chennai,02-05-2025,3563.14,FAILED,TRANSFER,5888,Account blocked,State Bank of India (SBI),57425
